lat,lon,pml_0,aal_0,pml_45,aal_45,pml_50,aal_50,pml_52,aal_52,ins_52,risk_52,pml_60,aal_60,ins_60,risk_60,pml_70,aal_70,ins_70,risk_70,pml_77,aal_77,ins_77,risk_77,gc_check
45.2,-116.5,0.11,0.0006997070501728723,0.09,0.0006997070501728723,0.07,0.0006997070501728723,0.05667627106400266,0.0006997070501728723,0.453033,0.357952,0.038983678509631456,0.0005997489001481761,0.31161,0.306816,0.009795898702420211,0.0002998744500740881,0.078302,0.153408,0.0011994978002963523,0.00019991630004939209,0.009588,0.102272,3.5802
46.1,-115.6,0.11,0.0009995815002469604,0.09,0.0009995815002469604,0.07,0.0009995815002469604,0.05757589441422492,0.0009995815002469604,0.460224,0.51136,0.03968338555980433,0.0006997070501728723,0.317203,0.357952,0.0100957731524943,0.00039983260009878417,0.080699,0.204544,0.0013994141003457446,0.00019991630004939209,0.011186,0.102272,3.64446
46.1,-116.5,0.14,0.0012994559503210486,0.11,0.0012994559503210486,0.1,0.0012994559503210486,0.07496861251852202,0.0012994559503210486,0.59925,0.664768,0.05497698251358282,0.0009995815002469604,0.43945,0.51136,0.015793387703901974,0.0005997489001481761,0.126242,0.306816,0.005497698251358282,0.0002998744500740881,0.043945,0.153408,5.049
47.0,-115.6,0.1,0.0008996233502222644,0.08,0.0008996233502222644,0.07,0.0008996233502222644,0.05417731731338525,0.0008996233502222644,0.433058,0.460224,0.03668464105906345,0.0005997489001481761,0.293233,0.306816,0.008896275352197947,0.0002998744500740881,0.071111,0.153408,0.0005997489001481761,0.00019991630004939209,0.004794,0.102272,3.36906
47.0,-116.5,0.08,0.0006997070501728723,0.07,0.0006997070501728723,0.06,0.0006997070501728723,0.04198242301037233,0.0006997070501728723,0.33558,0.357952,0.02828815645698898,0.0004997907501234802,0.226117,0.25568,0.005297781951308891,0.0002998744500740881,0.042347,0.153408,0.0,0.00019991630004939209,0.0,0.102272,2.59794
47.9,-116.5,0.05,0.0004997907501234802,0.04,0.0004997907501234802,0.03,0.0004997907501234802,0.021191127805235563,0.0004997907501234802,0.169388,0.25568,0.014294015453531534,0.0002998744500740881,0.114257,0.153408,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,1.31274
48.8,-116.5,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0
38.0,-88.6,0.39,0.03,0.29,0.03,0.26,0.021990793005433128,0.22850433095645514,0.021990793005433128,1.826514,11.24992,0.1692291479918104,0.01609326215397606,1.352707,8.232896,0.07436886361837385,0.008496442752099164,0.594456,4.34656,0.04078292521007598,0.005197823801284194,0.325992,2.659072,15.54174
38.0,-89.5,0.41,0.03,0.31,0.03,0.27,0.03,0.2446975512604559,0.02568924455634688,1.955952,13.141952,0.1843228286455395,0.018992048504692247,1.473356,9.71584,0.08486446937096695,0.010195731302518996,0.678351,5.215872,0.046180665311409574,0.00629736345155585,0.369138,3.221568,16.92792
38.9,-87.7,0.38,0.03,0.28,0.03,0.25,0.023790039705877657,0.22340646530519565,0.023790039705877657,1.785765,12.170368,0.16453111494064968,0.017292759954272412,1.315154,8.846528,0.07107024466755887,0.008996233502222645,0.568089,4.60224,0.039083636659656154,0.005497698251358282,0.312409,2.81248,15.11028
38.9,-88.6,0.38,0.03,0.28,0.03,0.26,0.022890416355655394,0.2247059212555167,0.022890416355655394,1.796152,11.710144,0.16563065459092136,0.016693011054124237,1.323943,8.539712,0.07186990986775646,0.008796317202173252,0.574481,4.499968,0.03948346925975494,0.0053977401013335854,0.315605,2.761344,15.21126
38.9,-89.5,0.43,0.03,0.33,0.03,0.29,0.03,0.25839181781383924,0.02658886790656915,2.065415,13.602176,0.1971174718487006,0.019691755554865117,1.575628,10.073792,0.09386070287318958,0.010695522052642476,0.750261,5.471552,0.05077874021254559,0.006597237901629939,0.405892,3.374976,18.10296
39.8,-87.7,0.41,0.03,0.31,0.03,0.27,0.02299037450568009,0.24309822086006078,0.02299037450568009,1.943168,11.76128,0.18282345639516906,0.016892927354173633,1.461371,8.641984,0.08386488787071998,0.008996233502222645,0.670361,4.60224,0.04568087456128609,0.005497698251358282,0.365143,2.81248,16.79022
39.8,-88.6,0.39,0.02,0.29,0.02,0.26,0.02,0.23040353580692438,0.018792132204642858,1.841695,9.613568,0.17092843654223022,0.013794224703408053,1.36629,7.056768,0.07556836141867021,0.007396903101827507,0.604044,3.784064,0.041382674110224164,0.004498116751111322,0.330786,2.30112,15.6978
39.8,-89.5,0.4,0.02,0.3,0.02,0.27,0.02,0.23909989485907293,0.01859221590459346,1.911208,9.511296,0.1791250048442553,0.013794224703408053,1.431808,7.056768,0.08126597597007788,0.007496861251852203,0.649587,3.8352,0.04428146046094035,0.0046980330511607145,0.353957,2.403392,16.45056
39.8,-90.4,0.44,0.02,0.34,0.02,0.29,0.02,0.26368959976514816,0.019391881104791033,2.107762,9.920384,0.201915463049886,0.014593889903605621,1.61398,7.465856,0.09725927997402925,0.00809661015200038,0.777427,4.142016,0.05247802876296542,0.005097865651259498,0.419475,2.607936,18.5436
39.8,-91.3,0.42,0.02,0.32,0.02,0.28,0.02,0.24909570986154256,0.01859221590459346,1.991108,9.511296,0.18842111279655205,0.013994141003457446,1.506115,7.15904,0.08776325572168311,0.007696777551901595,0.701522,3.937472,0.04768003756178001,0.004897949351210106,0.381123,2.505664,17.3043
40.7,-87.7,0.4,0.02,0.31,0.02,0.27,0.02,0.24159884860969033,0.019891671854914514,1.931183,10.176064,0.1814240422948233,0.014593889903605621,1.450185,7.465856,0.08286530637047303,0.007796735701926291,0.662371,3.988608,0.04518108381116261,0.004797991201185409,0.361148,2.454528,16.6617
40.7,-88.6,0.39,0.02,0.3,0.02,0.26,0.02,0.23390207105778874,0.016293178454025455,1.86966,8.335168,0.1742270554930452,0.011994978002963525,1.392657,6.13632,0.07786739886923821,0.006497279751605243,0.622421,3.32384,0.042582171910520515,0.003998326000987842,0.340374,2.04544,16.00074
40.7,-89.5,0.4,0.02,0.3,0.02,0.27,0.014493931753580927,0.23520152700810978,0.014493931753580927,1.880047,7.41472,0.17552651144336623,0.010795480202667171,1.403044,5.522688,0.07876702221946047,0.005897530851457067,0.629612,3.017024,0.04308196266064399,0.0036984515509137536,0.344369,1.892032,16.12008
40.7,-90.4,0.4,0.02,0.3,0.02,0.27,0.013494350253333965,0.23909989485907293,0.013494350253333965,1.911208,6.90336,0.1790250466942306,0.010195731302518996,1.431009,5.215872,0.08126597597007788,0.005697614551407674,0.649587,2.914752,0.04428146046094035,0.0035984934008890575,0.353957,1.840896,16.44138
41.6,-87.7,0.38,0.02,0.28,0.02,0.26,0.02,0.22520571200564019,0.017292759954272412,1.800147,8.846528,0.16613044534104482,0.012694685053136397,1.327938,6.494272,0.07226974246785524,0.0066971960516546344,0.577677,3.426112,0.03968338555980433,0.004098284151012538,0.317203,2.096576,15.25716
41.6,-88.6,0.38,0.02,0.28,0.02,0.26,0.02,0.22690500055606003,0.014693848053630318,1.81373,7.516992,0.16772977574143996,0.010895438352691869,1.340722,5.573824,0.0733692821181269,0.0057975727014323705,0.586466,2.965888,0.040283134459952505,0.0035984934008890575,0.321997,1.840896,15.40404
41.6,-89.5,0.38,0.011595145402864741,0.28,0.011595145402864741,0.25,0.011595145402864741,0.22300663270509688,0.011595145402864741,1.782569,5.931776,0.16413128234055088,0.008596400902123859,1.311958,4.397696,0.0707703702174848,0.0046980330511607145,0.565692,2.403392,0.038983678509631456,0.0028987863507161852,0.31161,1.482944,15.07356
41.6,-90.4,0.34,0.011695103552889436,0.26,0.011695103552889436,0.23,0.011695103552889436,0.20371470975033054,0.011695103552889436,1.628362,5.982912,0.14953739243694528,0.008696359052148557,1.195304,4.448832,0.0629736345155585,0.0046980330511607145,0.50337,2.403392,0.03358593840829787,0.0028987863507161852,0.268464,1.482944,13.73328
42.5,-87.7,0.39,0.02,0.29,0.02,0.26,0.013594308403358662,0.22890416355655394,0.013594308403358662,1.82971,6.954496,0.1696289805919092,0.0100957731524943,1.355903,5.164736,0.07456877991842324,0.0053977401013335854,0.596054,2.761344,0.04098284151012538,0.0032986189508149694,0.32759,1.687488,15.57846
42.5,-89.5,0.39,0.02,0.29,0.02,0.26,0.013194475803259878,0.22810449835635638,0.013194475803259878,1.823318,6.749952,0.1688293153917116,0.009795898702420211,1.349511,5.011328,0.07406898916829976,0.005297781951308891,0.592059,2.710208,0.04068296706005129,0.0032986189508149694,0.325193,1.687488,15.50502
38.0,-86.8,0.4,0.03,0.31,0.03,0.27,0.03,0.24029939265936928,0.025089495656198706,1.920796,12.835136,0.18022454449452696,0.018392299604544072,1.440597,9.409024,0.08206564117027544,0.009695940552395517,0.655979,4.960192,0.04468129306103913,0.005997489001481763,0.357153,3.06816,16.55154
38.0,-87.7,0.38,0.03,0.29,0.03,0.26,0.023090332655704787,0.2275047494562082,0.023090332655704787,1.818524,11.812416,0.16832952464158812,0.016892927354173633,1.345516,8.641984,0.07366915656820099,0.008896275352197947,0.588863,4.551104,0.0404830507600019,0.0053977401013335854,0.323595,2.761344,15.45912
38.9,-85.0,0.38,0.02,0.28,0.02,0.26,0.02,0.22670508425601063,0.01799246700444529,1.812132,9.20448,0.16762981759141526,0.013094517653235181,1.339923,6.698816,0.07316936581807751,0.0068971123517040265,0.584868,3.528384,0.04018317630992781,0.004198242301037234,0.321198,2.147712,15.39486
38.9,-85.9,0.39,0.03,0.29,0.03,0.26,0.021990793005433128,0.22820445650638105,0.021990793005433128,1.824117,11.24992,0.16892927354173629,0.015993304003951367,1.35031,8.18176,0.07416894731832446,0.008296526452049771,0.592858,4.244288,0.04068296706005129,0.005097865651259498,0.325193,2.607936,15.5142
38.9,-86.8,0.39,0.03,0.29,0.03,0.26,0.023290248955754177,0.23320236400761585,0.023290248955754177,1.864067,11.914688,0.17362730659289702,0.016992885504198328,1.387863,8.69312,0.07746756626913943,0.008896275352197947,0.619225,4.551104,0.042382255610471126,0.0053977401013335854,0.338776,2.761344,15.94566
39.8,-85.0,0.37,0.02,0.27,0.02,0.25,0.02,0.21620947850341754,0.017192801804247718,1.728237,8.795392,0.15853362593916792,0.012494768753087006,1.267214,6.392,0.06747175126666984,0.006497279751605243,0.539325,3.32384,0.03698451550913753,0.003998326000987842,0.29563,2.04544,14.55948
39.8,-85.9,0.38,0.03,0.27,0.03,0.25,0.021790876705383738,0.22070759525452885,0.021790876705383738,1.764192,11.147648,0.1619322030400076,0.015793387703901974,1.29438,8.079488,0.06927099796711435,0.008196568302025076,0.553707,4.193152,0.038184013309433884,0.004897949351210106,0.305218,2.505664,14.8716
39.8,-86.8,0.39,0.03,0.29,0.03,0.26,0.03,0.22830441465640575,0.024389788606025833,1.824916,12.477184,0.16902923169176098,0.017792550704395893,1.351109,9.102208,0.07426890546834916,0.009196149802272036,0.593657,4.704512,0.04078292521007598,0.005597656401382978,0.325992,2.863616,15.52338
40.7,-85.0,0.3,0.02,0.24,0.02,0.21,0.02,0.18042446079457633,0.014593889903605621,1.442195,7.465856,0.13264446508277164,0.010595563902617781,1.060273,5.420416,0.054677108063508735,0.0053977401013335854,0.437053,2.761344,0.02728857495674202,0.0032986189508149694,0.218127,1.687488,12.18186
40.7,-85.9,0.34,0.02,0.25,0.02,0.23,0.02,0.1995164674492933,0.017192801804247718,1.594804,8.795392,0.14643868978617972,0.01239481060306231,1.170535,6.340864,0.06147426226518807,0.006397321601580547,0.491385,3.272704,0.03248639875802621,0.0038983678509631457,0.259675,1.994304,13.4487
40.7,-86.8,0.39,0.02,0.3,0.02,0.26,0.02,0.23350223845768994,0.019092006654716942,1.866464,9.766976,0.17382722289294641,0.013994141003457446,1.389461,7.15904,0.07756752441916413,0.007396903101827507,0.620024,3.784064,0.04248221376049582,0.004498116751111322,0.339575,2.30112,15.96402
41.6,-85.0,0.31,0.02,0.24,0.02,0.22,0.013094517653235181,0.18742153129630507,0.013094517653235181,1.498125,6.698816,0.13774233073403114,0.009595982402370818,1.101022,4.909056,0.057176061814126135,0.004997907501234802,0.457028,2.5568,0.029187779807211243,0.0030987026507655773,0.233308,1.585216,12.65004
41.6,-85.9,0.36,0.02,0.26,0.02,0.24,0.013994141003457446,0.21081173840208395,0.013994141003457446,1.685091,7.15904,0.15463525808820477,0.010195731302518996,1.236053,5.215872,0.06557254641620061,0.0053977401013335854,0.524144,2.761344,0.035485143258767095,0.0032986189508149694,0.283645,1.687488,14.20146
41.6,-86.8,0.38,0.02,0.28,0.02,0.25,0.02,0.22360638160524504,0.015793387703901974,1.787363,8.079488,0.16463107309067437,0.011595145402864741,1.315953,5.931776,0.07117020281758357,0.006097447151506458,0.568888,3.119296,0.039183594809680845,0.0036984515509137536,0.313208,1.892032,15.11946
37.1,-100.3,0.47,0.05,0.39,0.05,0.34,0.04328187896069339,0.31906641487882975,0.04328187896069339,2.550408,22.141888,0.23630106665838144,0.032986189508149695,1.888836,16.87488,0.12194894303012917,0.018492257754568767,0.97478,9.46016,0.0681714583168427,0.011795061702914134,0.544918,6.034048,21.70152
37.1,-101.2,0.46,0.04,0.37,0.04,0.32,0.03308614765817439,0.2919777562221371,0.03308614765817439,2.333879,16.926016,0.2220070512048499,0.0251894538062234,1.774579,12.886272,0.11155329542756079,0.01409409915348214,0.891684,7.210176,0.060874513365039885,0.008996233502222645,0.486591,4.60224,20.38878
37.1,-102.1,0.45,0.03,0.36,0.03,0.31,0.03,0.276884075568408,0.027088658656692625,2.21323,13.857856,0.2141103573528989,0.020691337055112082,1.711458,10.585152,0.10575572272612842,0.011495187252840045,0.845342,5.88064,0.05687618736405205,0.007296944951802811,0.454631,3.732928,19.66356
37.1,-94.9,0.45,0.04,0.36,0.04,0.31,0.04,0.279183113018976,0.03708447365916223,2.231607,18.971456,0.21530985515319528,0.027888323856890197,1.721046,14.266944,0.10665534607635067,0.015193638803753799,0.852533,7.772672,0.05747593626420022,0.009595982402370818,0.459425,4.909056,19.77372
37.1,-95.8,0.46,0.05,0.37,0.05,0.31,0.05,0.28168206676959345,0.046280623461434266,2.251582,23.675968,0.21660931110351633,0.03488539435861892,1.731433,17.846464,0.10755496942657294,0.018992048504692247,0.859724,9.71584,0.058175643314373096,0.011895019852938829,0.465018,6.085184,19.89306
37.1,-96.7,0.46,0.07,0.37,0.06,0.31,0.06,0.2871797650209517,0.05647635476395326,2.295527,28.89184,0.21950809745423253,0.04268213006054521,1.754604,21.835072,0.10965409057709156,0.02349016525580357,0.876503,12.01696,0.05957505741471884,0.014793806203655014,0.476204,7.568128,20.15928
37.1,-97.6,0.46,0.07,0.37,0.07,0.32,0.06117438781511397,0.29087821657186547,0.06117438781511397,2.32509,31.295232,0.2215072604547264,0.046280623461434266,1.770584,23.675968,0.1110535046774373,0.025589286406322187,0.887689,13.090816,0.060574638914965805,0.01619322030400076,0.484194,8.284032,20.34288
37.1,-98.5,0.46,0.07,0.38,0.06,0.32,0.06,0.2951764170229274,0.0553768151136816,2.359447,28.329344,0.22370633975526974,0.04198242301037233,1.788162,21.47712,0.11275279322785713,0.023290248955754177,0.901272,11.914688,0.061774136715262155,0.014793806203655014,0.493782,7.568128,20.54484
37.1,-99.4,0.47,0.06,0.39,0.06,0.34,0.0504788657624715,0.3135687166274715,0.0504788657624715,2.506463,25.82368,0.23340228030766524,0.038383929609483274,1.865665,19.636224,0.11974986372958586,0.021491002255309647,0.957202,10.99424,0.06677204421649695,0.013694266553383358,0.533732,7.005632,21.4353
38.0,-100.3,0.47,0.05,0.39,0.05,0.33,0.043781669710816866,0.3093704743264342,0.043781669710816866,2.472905,22.397568,0.23120320100712194,0.033386022108248474,1.848087,17.079424,0.11815053332919072,0.018792132204642858,0.944418,9.613568,0.06557254641620061,0.011994978002963525,0.524144,6.13632,21.23334
38.0,-101.2,0.46,0.04,0.38,0.04,0.32,0.032886231358125,0.29737549632347077,0.032886231358125,2.377025,16.823744,0.2248058794055414,0.025289411956248096,1.796951,12.937408,0.11355245842805471,0.01439397360355623,0.907664,7.363584,0.06237388561541033,0.00929610795229673,0.498576,4.755648,20.64582
38.0,-102.1,0.46,0.04,0.38,0.04,0.32,0.03138685910775456,0.2945766681227792,0.03138685910775456,2.354653,16.056704,0.22340646530519565,0.024189872305976443,1.785765,12.374912,0.11245291877778305,0.013894182853432751,0.898875,7.107904,0.06157422041521276,0.008996233502222645,0.492184,4.60224,20.5173
38.0,-94.9,0.46,0.05,0.37,0.05,0.32,0.04,0.28947880247151975,0.03978334370982903,2.313904,20.352128,0.22070759525452885,0.030287319457482902,1.764192,15.494208,0.11055371392731382,0.016992885504198328,0.883694,8.69312,0.06027476446489171,0.010795480202667171,0.481797,5.522688,20.26944
38.0,-95.8,0.46,0.06,0.37,0.05,0.32,0.05,0.28807938837117397,0.04708028866163184,2.302718,24.085056,0.220007888204356,0.03588497585886588,1.758599,18.357824,0.11005392317719034,0.01999163000493921,0.879699,10.2272,0.05987493186479293,0.012794643203161093,0.478601,6.545408,20.20518
38.0,-96.7,0.46,0.06,0.37,0.06,0.32,0.051178572812644374,0.28837926282124804,0.051178572812644374,2.305115,26.181632,0.22020780450440539,0.03868380405955737,1.760197,19.789632,0.11015388132721504,0.021391044105284952,0.880498,10.943104,0.05997489001481762,0.013494350253333965,0.4794,6.90336,20.22354
38.0,-97.6,0.46,0.07,0.38,0.07,0.32,0.06,0.29807520337364357,0.05987493186479293,2.382618,30.630464,0.22520571200564019,0.045381000111212,1.800147,23.215744,0.11385233287812879,0.0251894538062234,0.910061,12.886272,0.06257380191545972,0.015993304003951367,0.500174,8.18176,20.68254
38.0,-98.5,0.47,0.08,0.38,0.07,0.33,0.07,0.3071713950258909,0.06497279751605242,2.455327,33.2384,0.23000370320682562,0.04957924241224924,1.838499,25.363456,0.11735086812899316,0.027788365706865503,0.938026,14.215808,0.06497279751605242,0.0176925925543712,0.51935,9.051072,21.12318
38.0,-99.4,0.47,0.07,0.39,0.07,0.34,0.060674597064990496,0.3179668752285581,0.060674597064990496,2.541619,31.039552,0.23570131775823328,0.046180665311409574,1.884042,23.624832,0.12144915228000569,0.025789202706371576,0.970785,13.193088,0.06787158386676861,0.016393136604050153,0.542521,8.386304,21.64644
38.9,-100.3,0.47,0.05,0.39,0.05,0.34,0.05,0.31126967917690346,0.04648053976148366,2.488086,23.77824,0.2322027825073689,0.03568505955881649,1.856077,18.255552,0.11895019852938829,0.020291504455013296,0.95081,10.380608,0.06607233716632409,0.013094517653235181,0.528139,6.698816,21.32514
38.9,-101.2,0.46,0.04,0.38,0.04,0.33,0.04,0.30627177167566866,0.03718443180918692,2.448136,19.022592,0.2295039124567021,0.028687989057087762,1.834504,14.676032,0.11695103552889437,0.016393136604050153,0.93483,8.386304,0.06477288121600304,0.010695522052642476,0.517752,5.471552,21.07728
38.9,-94.9,0.46,0.04,0.38,0.04,0.32,0.04,0.29407687737265575,0.03768422255931041,2.350658,19.278272,0.22320654900514628,0.028687989057087762,1.784167,14.676032,0.11235296062775835,0.015993304003951367,0.898076,8.18176,0.06147426226518807,0.010195731302518996,0.491385,5.215872,20.49894
38.9,-95.8,0.46,0.05,0.37,0.05,0.32,0.043781669710816866,0.2934771284725076,0.043781669710816866,2.345864,22.397568,0.22280671640504748,0.033386022108248474,1.780971,17.079424,0.11205308617768427,0.018792132204642858,0.895679,9.613568,0.06127434596513867,0.011994978002963525,0.489787,6.13632,20.46222
38.9,-96.7,0.46,0.06,0.38,0.05,0.32,0.05,0.2953763333229768,0.0480798701618788,2.361045,24.596416,0.22380629790529444,0.036584682909038754,1.788961,18.715776,0.11275279322785713,0.02039146260503799,0.901272,10.431744,0.061774136715262155,0.012994559503210486,0.493782,6.64768,20.55402
38.9,-97.6,0.46,0.07,0.38,0.06,0.32,0.06,0.29547629147300153,0.055576731413731005,2.361844,28.431616,0.22390625605531914,0.04248221376049582,1.78976,21.7328,0.11285275137788182,0.023790039705877657,0.902071,12.170368,0.06187409486528685,0.015093680653729104,0.494581,7.721536,20.5632
38.9,-98.5,0.46,0.08,0.38,0.07,0.33,0.07,0.30147378047448325,0.06497279751605242,2.409784,33.2384,0.22700495870608473,0.04967920056227393,1.814529,25.414592,0.11515178882844984,0.027888323856890197,0.920448,14.266944,0.06347342526568198,0.017792550704395893,0.507365,9.102208,20.84778
38.9,-99.4,0.46,0.07,0.38,0.07,0.33,0.06,0.30497231572534766,0.05867543406449658,2.437749,30.016832,0.22890416355655394,0.04478125121106383,1.82971,22.908928,0.11645124477877089,0.025089495656198706,0.930835,12.835136,0.06437304861590425,0.015993304003951367,0.514556,8.18176,21.0222
39.8,-100.3,0.46,0.06,0.38,0.05,0.33,0.05,0.2997744919240634,0.04688037236158244,2.396201,23.982784,0.22610533535586244,0.03598493400889058,1.807338,18.40896,0.11455203992830165,0.020291504455013296,0.915654,10.380608,0.0629736345155585,0.012994559503210486,0.50337,6.64768,20.76516
39.8,-101.2,0.47,0.05,0.39,0.04,0.34,0.04,0.31266909327724923,0.039283552959705544,2.499272,20.096448,0.23290248955754178,0.030187361307458208,1.86167,15.443072,0.11944998927951177,0.017192801804247718,0.954805,8.795392,0.06647216976642287,0.01109535465274126,0.531335,5.676096,21.3894
39.8,-102.1,0.47,0.04,0.39,0.04,0.34,0.03348598025827317,0.3171672100283605,0.03348598025827317,2.535227,17.13056,0.23530148515813448,0.025789202706371576,1.880846,13.193088,0.12114927782993161,0.014793806203655014,0.968388,7.568128,0.06767166756671922,0.009595982402370818,0.540923,4.909056,21.60972
39.8,-94.9,0.46,0.04,0.37,0.04,0.31,0.04,0.285780350920606,0.03808405515940919,2.284341,19.482816,0.21880839040405964,0.028887905357137155,1.749011,14.778304,0.10915429982696807,0.01589334585392667,0.872508,8.130624,0.05927518296464475,0.009995815002469604,0.473807,5.1136,20.09502
39.8,-95.8,0.46,0.05,0.37,0.05,0.32,0.04308196266064399,0.29287737957235943,0.04308196266064399,2.34107,22.039616,0.2225068419549734,0.0326863150580756,1.778574,16.721472,0.11185316987763487,0.01819238330449468,0.894081,9.306752,0.06117438781511397,0.011495187252840045,0.488988,5.88064,20.43468
39.8,-96.7,0.46,0.06,0.38,0.06,0.33,0.05017899131239741,0.30457248312524887,0.05017899131239741,2.434553,25.670272,0.22870424725650454,0.038383929609483274,1.828112,19.636224,0.11635128662874619,0.021491002255309647,0.930036,10.99424,0.06427309046587956,0.013694266553383358,0.513757,7.005632,21.00384
39.8,-97.6,0.46,0.07,0.38,0.06,0.33,0.06,0.3059718972255946,0.056976145514076745,2.445739,29.14752,0.2294039543066774,0.043581753410767476,1.833705,22.295296,0.11685107737886967,0.02448974675605053,0.934031,12.52832,0.06467292306597834,0.015593471403852583,0.516953,7.977216,21.0681
39.8,-98.5,0.46,0.06,0.37,0.06,0.32,0.052577986912990114,0.2933771703224829,0.052577986912990114,2.345065,26.897536,0.22280671640504748,0.04008321815990311,1.780971,20.505536,0.11205308617768427,0.022390625605531914,0.895679,11.454464,0.06127434596513867,0.014194057303506839,0.489787,7.261312,20.46222
39.8,-99.4,0.46,0.06,0.37,0.06,0.32,0.05,0.29377700292258163,0.04917940981215045,2.348261,25.158912,0.22300663270509688,0.037584264409285716,1.782569,19.227136,0.11225300247773365,0.021191127805235563,0.897277,10.840832,0.06137430411516337,0.013494350253333965,0.490586,6.90336,20.48058
37.1,-83.2,0.36,0.01,0.26,0.01,0.24,0.01,0.21061182210203455,0.008996233502222645,1.683493,4.60224,0.15453529993818008,0.0066971960516546344,1.235254,3.426112,0.0654725882661759,0.0035984934008890575,0.523345,1.840896,0.035485143258767095,0.002199079300543313,0.283645,1.124992,14.19228
37.1,-84.1,0.37,0.010795480202667171,0.27,0.010795480202667171,0.25,0.010795480202667171,0.2168092274035657,0.010795480202667171,1.733031,5.522688,0.1590334166892914,0.007996652001975683,1.271209,4.09088,0.06767166756671922,0.004298200451061929,0.540923,2.198848,0.03708447365916223,0.002598911900642097,0.296429,1.329536,14.60538
37.1,-85.0,0.39,0.02,0.29,0.02,0.26,0.02,0.23040353580692438,0.014693848053630318,1.841695,7.516992,0.17092843654223022,0.010795480202667171,1.36629,5.522688,0.07556836141867021,0.0057975727014323705,0.604044,2.965888,0.041382674110224164,0.0034985352508643615,0.330786,1.78976,15.6978
37.1,-85.9,0.39,0.02,0.29,0.02,0.26,0.02,0.2322027825073689,0.019092006654716942,1.856077,9.766976,0.17262772509265006,0.013994141003457446,1.379873,7.15904,0.07676785921896655,0.007496861251852203,0.613632,3.8352,0.04198242301037233,0.004598074901136018,0.33558,2.352256,15.85386
37.1,-86.8,0.4,0.03,0.3,0.021491002255309647,0.27,0.021491002255309647,0.23949972745917172,0.021491002255309647,1.914404,10.99424,0.17942487929432938,0.015793387703901974,1.434205,8.079488,0.08146589227012728,0.008496442752099164,0.651185,4.34656,0.04448137676098974,0.005197823801284194,0.355555,2.659072,16.4781
37.1,-87.7,0.4,0.03,0.3,0.03,0.27,0.021990793005433128,0.23620110850835674,0.021990793005433128,1.888037,11.24992,0.1764261347935885,0.01619322030400076,1.410235,8.284032,0.07936677111960866,0.008696359052148557,0.634406,4.448832,0.04338183711071809,0.005297781951308891,0.346766,2.710208,16.2027
37.1,-88.6,0.39,0.02039146260503799,0.29,0.02039146260503799,0.26,0.02039146260503799,0.23110324285709724,0.02039146260503799,1.847288,10.431744,0.17172810174242778,0.01489376435367971,1.372682,7.619264,0.07606815216879369,0.007896693851950987,0.608039,4.039744,0.04168254856029825,0.004797991201185409,0.333183,2.454528,15.77124
38.0,-83.2,0.37,0.011495187252840045,0.27,0.011495187252840045,0.25,0.011495187252840045,0.21880839040405964,0.011495187252840045,1.749011,5.88064,0.16053278893966183,0.008496442752099164,1.283194,4.34656,0.06847133276691679,0.004598074901136018,0.547315,2.352256,0.03768422255931041,0.002798828200691489,0.301223,1.431808,14.74308
38.0,-84.1,0.38,0.02,0.28,0.02,0.25,0.012894601353185788,0.2243060886554179,0.012894601353185788,1.792956,6.596544,0.16533078014084726,0.009496024252346124,1.321546,4.85792,0.07166999356770706,0.005097865651259498,0.572883,2.607936,0.039383511109730235,0.0030987026507655773,0.314806,1.585216,15.18372
38.0,-85.0,0.38,0.02,0.29,0.02,0.26,0.02,0.2273048331561588,0.017592634404346504,1.816926,8.999936,0.16802965019151403,0.012794643203161093,1.343119,6.545408,0.07356919841817629,0.0066971960516546344,0.588064,3.426112,0.0403830926099772,0.004098284151012538,0.322796,2.096576,15.43158
38.0,-85.9,0.39,0.03,0.29,0.03,0.26,0.022690500055606,0.23150307545719603,0.022690500055606,1.850484,11.607872,0.17202797619250187,0.016593052904099542,1.375079,8.488576,0.07626806846884308,0.008696359052148557,0.609637,4.448832,0.04178250671032294,0.005297781951308891,0.333982,2.710208,15.79878
29.0,-89.5,0.24,0.002299037450568009,0.2,0.002299037450568009,0.18,0.002299037450568009,0.1462387734861303,0.002299037450568009,1.168937,1.176128,0.10785484387664702,0.0017992467004445288,0.862121,0.920448,0.04218233931042173,0.0009995815002469604,0.337178,0.51136,0.019092006654716942,0.0005997489001481761,0.152609,0.306816,9.90522
29.0,-90.4,0.23,0.002798828200691489,0.19,0.002798828200691489,0.17,0.002798828200691489,0.13624295848366072,0.002798828200691489,1.089037,1.431808,0.10065785707486892,0.002099121150518617,0.804593,1.073856,0.03848388775950798,0.0011994978002963523,0.307615,0.613632,0.017292759954272412,0.0006997070501728723,0.138227,0.357952,9.24426
